"A.J. Croce","","facebook.com/ajcrocemusic","youtube.com/ajcrocemusic","","","San Diego","CA",""
"Arizona Baby","arizonababyrocks.blogspot.com.es/","facebook.com/thearizonababy","youtube.com/watch?v=d9TrYY2WPGU","sonicbids.com/band/ArizonaBaby4","","Valladolid","","SPAIN"
"KiT (Kuenta i Tambu)","aboutkit.com","facebook.com/aboutkit","youtube.com/user/videosaboutkit","sonicbids.com/band/kitmusic","","Amsterdam","","THE NETHERLANDS"
"CHEVALIER AVANT GARDE","","facebook.com/pages/Chevalier-Avant-Garde/172359672816091","","","","Montreal","QC","CANADA"
"Sexores","sexores.com","facebook.com/sxrsxrs","","sonicbids.com/band/Sexores","","Barcelona","","SPAIN"
"Lizzo","","facebook.com/lizzomusic","","","","Minneapolis","MN",""
"Pony Bwoy","","https://www.facebook.com/PonyBwoy","http://www.youtube.com/watch?v=hFFNN0Ms_uk","","","Minneapolis","MN",""
"Vince Staples","","","","","","Los Angeles","CA",""
"Sweat Lodge","","https://www.facebook.com/pages/Sweat-Lodge/124403460982785","","","","Austin","TX",""
"Summer Twins","","facebook.com/summertwins","","","","Riverside","CA",""
"Mark McGuire","","facebook.com/MarkMcguireMusic","","","","Los Angeles","CA",""
"La Luz","","facebook.com/laluzusa","youtube.com/watch?v=0SE94HWE3ks","","","Seattle","WA",""
"RAC","","facebook.com/remixartistcollective","","","","PORTLAND","OR",""
"Travi$ Scott","","twitter.com/trvisxx","youtube.com/travisscottmusic","","","Houston","TX",""
"G-Eazy","","facebook.com/G.Eazy","youtube.com/user/GEazyTV","","","Oakland","CA",""
"Illya Kuryaki & The Valderramas","","facebook.com/ikvoficial","youtube.com/user/IKVVEVO","","","Buenos Aires","","ARGENTINA"
"Sick Feeling","","facebook.com/sickfeeling","","","","Brooklyn","NY",""
"Foster the People","","facebook.com/fosterthepeople","","","","Los Angeles","CA",""
"Peter Matthew Bauer","","facebook.com/petermatthewbauer","","","","Philadelphia","PA",""
"Irene Diaz","","facebook.com/irenediazmusic","youtube.com/irndiaz","","","Los Angeles","CA",""
"SubKulture Patriots","subkulturepatriots.com","Facebook.com/SubKulturepatriots","YouTube.com/SubKulturepatriots ","sonicbids.com/band/SubKulturePatriots","","Austin","TX",""
"RÁJ","","facebook.com/pages/RÁJ/501854179908354?ref=br_tf","","","","Los Angeles","CA",""
"Devin Miles","","facebook.com/devinmilesfans","youtube.com/itsdevinmiles","sonicbids.com/band/DevinMiles","","Pittsburgh","PA",""
"Dante Higgins","dantehigginsmusic@yahoo.com","dantehigginsmusic.com","youtube.comDanteHigginsMusic","sonicbids.com/band/DanteHiggins","","Houston","TX",""
"Undergravity","reverbnation.com/undergravity","facebook.com/Undergravity.Music.SAF","youtube.com/user/UndergravityMusic","sonicbids.com/band/Undergravity","","Houston","TX",""
"De Nalgas","","facebook.com/denalgas","youtube.com/watch?v=FrAE3cps5BA","","","Mexico City","","MEXICO"
"OG Point Blank","sosouth.com","pointblankthebull","","sonicbids.com/band/OGPointBlank","","Katy","TX",""
"Third Root","thirdrootmusic.com","www.facebook.com/thirdrootmusic","www.youtube.com/thirdroot210","sonicbids.com/band/ThirdRoot","","San Antonio","TX",""
"Arc Iris","","facebook.com/arcirismusic","","","","Providence","RI",""
"Nosaprise","www.nosaprise.bandcamp.com/album/book-of-the-dead-vol-1","www.facebook.com/nosaprise","www.youtube.com/watch?v=Pp1vFgLK6ck","sonicbids.com/band/nosaprise","","Houston","TX",""
"Monogold","","facebook.com/monogoldmusic","","","","Brooklyn","NY",""
"Death Will Tremble","","facebook.com/pages/Death-Will-Tremble/182124081953594","youtube.com/user/preyforsleeptxmc","","","Austin","TX",""
"Dex Kwasi","","facebook/ndexy","youtube.com/user/dadadex","","","Oklahoma City","OK",""
"Max and The Moon","","facebook.com/maxandthemoon","youtube.com/user/maxandthemoon?feature=watch","","","Chino Hills","CA",""
"Golden Youth","","facebook.com/ourgoldenyouth","youtube.com/goldenyouthmusic","","","Nashville","TN",""
"Mr. Pauer","","facebook.com/mrpauer","youtube.com/misterpauer","","","Miami","FL",""
"The Ripe","","facebook.com/theripemusic","youtube.com/watch?v=CpLIhHaLbf8","","","Austin","TX",""
"Alden Penner","","facebook.com/aldenpennermusic","","","","Montreal","QC","CANADA"
"Sam Smith","","facebook.com/samsmithworld","youtube.com/samsmithworld","","","London","","UK-ENGLAND"
"The Cold Start","reverbnation.com/thecoldstartmusic","www.facebook.com/thecoldstart","youtube.com/thecoldstart1","sonicbids.com/band/TheColdStart","","Orlando","FL",""
"Mars Argo","","facebook.com/marsargo","grocerybag.tv","","","Los Angeles","CA",""
"YelaWolf","","facebook.com/yelawolf","youtube.com/yelawolfmusic","","","Gadsden","AL",""
"Psychic Twin","","facebook.com/PsychicTwin","","","","Brooklyn","NY",""
"Shy Glizzy","","","","","","Washington","DC",""
"Big Choo","","facebook.com/yaboybigchoo","","","","new orleans","LA",""
"Flo-bama","","facebook.com/pettyflo","","","","New Orleans","LA",""
"Lucky","","facebook.com/luckyjohnson","","","","new orleans","LA",""
"The Boy Illinois","","facebook.com/imilli","youtube.com/user/TheBoyIllinois","","","Chicago","IL",""
"Har Mar Superstar","","facebook.com/harmarsuperstar","youtube.com/kingcutie","","","Brooklyn","NY",""
"Smacksoft","smacksoft.net/","facebook.com/smacksoft","youtube.com/bandsmacksoft","sonicbids.com/band/Smacksoft","","Seoul","","SOUTH KOREA"
"CLASSIXX","","facebook.com/CLASSIXXOfficial","youtube.com/user/Classixx","","","Los Angeles","CA",""
"John Doe","","","","","","Fairfax","CA",""
"S U R V I V E","","https://www.facebook.com/survivesurvive","","","","Austin","TX",""
"SSLEEPERHOLD","","","","","","Los Angeles","CA",""
"Troller","","facebook.com/pages/Troller/118323978245683","youtube.com/watch?v=LBWelbB-kgQ","","","Austin","TX",""
"Thousand Foot Whale Claw","","facebook.com/thousandfootwhaleclaw","","","","Austin","TX",""
"Marie Davidson","","facebook.com/marie.davidson.73","youtube.com/watch?v=tITUZDnjnks","","","Montreal","QC","CANADA"
"Dylan C","","facebook.com/pages/Dylan-C/109975002418654","youtube.com/watch?v=fhwawLj_RgQ","","","Austin","TX",""
"Dawn Golden","","facebook.com/dawngoldenmusic","youtube.com/DawnGoldenRosyCross","","","Chicago","IL",""
"Plaza","","facebook.com/plazasf","youtube.com/watch?v=RWfrKZ-XzMo","","","San Francisco","CA",""
"8th Grader","","facebook.com/8thGraderMusic","youtube.com/user/ilove8thgrader","","","san francisco","CA",""
"Kid Karate","","facebook.com/kidkaratemusic","youtube.com/user/KidKarateMusic","","","Dublin","","IRELAND"
"Suzanne Vega","","facebook.com/SuzanneVegaFanPage","youtube.com/channel/UCkFnpqYuMxl7tNyq5ouENXw","","","New York","NY",""
"Speedy Ortiz","","facebook.com/speedyortiz","","","","Northampton","MA",""
"The Octopus Project","","facebook.com/octopusproject","","","","Austin","TX",""
"JD Wilkes & The Dirt Daubers","","facebook.com/thedirtdaubers","youtube.com/watch?v=cs-Elft_EGQ","","","Paducah","KY",""
"BettySoo","","facebook.com/BettySooMusic","youtube.com/user/nfabettysoo","","","Austin","TX",""
"Loose Shus","","facebook.com/pages/Loose-Shus/272744535965","youtube.com/watch?v=AGE2Y1763H8","","","San Francisco","CA",""
"Caddywhompus","www.caddywhompusband.com","facebook.com/caddywhompusband","youtube.com/results?search_query=caddywhompus","sonicbids.com/band/Caddywhompus","","New Orleans","LA",""
"Goldroom (DJ Set)","","facebook.com/goldroomtunes","youtube.com/user/goldroomtunes","","","Los Angeles","CA",""
"The Chicharones","","facebook.com/thechicharones","hyoutube.com/TheChicharonesTV","","","Portland","OR",""
"Night Drive","","https://www.facebook.com/NightDriveMusic","twitter.com/wearenightdrive","","","Houston","TX",""
"Tommy Kruise","","facebook.com/therealtommykruise","youtube.com/channel/UCXRdE6GJsXs1bd8JixWBDxg","","","Montreal","QC","CANADA"
"Robin McKelle & The Flytones","youtube.com/watch?v=sa5sW5Es_ak&feature=youtu.be ","facebook.com/robinmckellemusic","","sonicbids.com/band/RobinMcKelleTheFlytones2","","Rochester","NY",""
"We Are The City","wearethecity.ca","facebook.com/wearethecity","youtube.com/wearethecityband","sonicbids.com/band/WeAreTheCity","","Vancouver","BC","CANADA"
"King Kyle Lee","","facebook.com/kingkylelee","youtube.com/kingkylelee","","","San Antonio/Houston","TX",""
"Blue The Misfit","","facebook.com/braingangblue","youtube.com/braingangblue","","","Dallas","TX",""
"walt wiggady","","facebook.com/walterwaltwiggadyhill","youtube.com/waltwiggady","","","New Orleans","LA",""
"Trinidad Jame$","","facebook.com/nickadalussnowwilliams","Goldgang Tv","","","Atlanta","GA",""
"Heavenly Beat","","facebook.com/heavenlybeat‎","","","","New York","NY",""
"Mobb Deep","","https://www.facebook.com/MobbDeepQB","","","","New York","NY",""
"Jambinai","","facebook.com/jambinaiofficial","youtu.be/K6ABpjyc1Gs","","","Seoul","","SOUTH KOREA"
"Lindsay Lowend","","https://www.facebook.com/LindsayLowend?fref=ts","http://www.youtube.com/channel/UCE_2VKsJpkK9WvkkY1hEGig","","","Washington","DC",""
"Solidisco","","facebook.com/solidisco","","","","Buffalo","NY",""
"Good Field","","facebook.com/goodfieldband","youtube.com/goodfieldband","","","Austin","TX",""
"The Ugly Beats","","facebook.com/theuglybeats","youtube.com/watch?v=PBgWW5JMNCk","","","Austin","TX",""
"The Barr Brothers","","","","","","Montreal","QC","CANADA"
"Jesse Malin","","Facebook.com/jessemalin","","","","New York","NY",""
"Bear's Den","","facebook.com/bearsdenmusic","youtube.com/user/bearsdenmusic","","","London","","UK-ENGLAND"
"Donnie Fritts","","facebook.com/pages/Donnie-Fritts/140568745962476","youtube.com/watch?v=iQXId-I7IlQ","","","Florence","AL",""
"Dylan LeBlanc","","facebook.com/dylanleblancmusic","youtube.com/artist/dylan-leblanc","","","Shreveport","LA",""
"LCMDF","","facebook.com/lcmdf","youtube.com/user/LCMDF","","","Helsinki","","FINLAND"
"Avi Buffalo","","facebook.com/avibuffalomusic","youtube.com/playlist?list=PLA14404C7432CCB02&feature=view_all","","","Los Angeles","CA",""
"Hellbenders","hellbenders.com.br","facebook.com/hellbendersbr","youtube.com/hellbendersmusic","sonicbids.com/band/Hellbenders","","Brasília","","BRAZIL"
"The Defibulators","thedefibulators.com","facebook.com/pages/The-Defibulators/201543629858848","youtube.com/user/thedefibulatorsnyc","sonicbids.com/band/TheDefibulators","","New York","NY",""
"Carousel","","facebook.com/Carouselmusicpage‎","","","","Los Angeles","CA",""
"SOPHIE","","","","","","London","","UK-ENGLAND"
"DJ Pierre","","facebook.com/DJPIERREACIDHOUSE","","","","Chicago","IL",""
"Diane Coffee","","facebook.com/dianecoffeeband","youtube.com/watch?v=1AMxRAjdIUk","","","Bloomington","CA",""
"Abram Shook","","facebook.com/abramshookmusic","","","","Austin","TX",""
"Aisha Burns","","facebook.com/pages/Aisha-Burns/552964941400768","","","","Austin","TX",""
"Young & Sick","","facebook.com/youngandsick","N/A","","","Los Angeles","CA",""
"Tom Trago","","facebook.com/tomtrago","facebook.com/pages/Tom-Trago/199542043398540","","","Amsterdam","","THE NETHERLANDS"
"Jessie Andrews","","http://facebook.com/jessieandrews","","","","Los Angeles","CA",""
"BANKS","","","","","","Los Angeles","CA",""
"Mothership","","facebook.com/mothershipusa","","","","Dallas","TX",""
"SAVANT","","facebook.com/SavantOfficial","youtube.com/channel/UC5ur2L6Zu4oCShmtFw9UTfQ","","","Oslo","","NORWAY"
"Cheers Elephant","","facebook.com/cheerselephant","youtube.com/cheerselephant","","","Los Angeles","CA",""
"Stepdad","","https://www.facebook.com/stepdadmusic‎","","","","Grand Rapids","ME",""
"Indian","","facebook.com/indiandoom","","","","Chicago","IL",""
"Pompeya","pompeyaband.com/","facebook.com/pompeyamoscow","youtube.com/pompeyamusic","sonicbids.com/band/Pompeya","","Moscow","","RUSSIA"
"Buzz Cason","","facebook.com/buzzcasonmusic","youtube.com/buzzcasonmusic","","","Nashville","TN",""
"Big Sant","","facebook.com/MFxOG","","","","Meridian","GA",""
"Chevy Woods","","facebook.com/ChevyWoods?ref=hl","youtube.com/user/ChevyWoods?feature=watch","","","Pittsburgh","PA",""
"Casey Veggies","","facebook.com/CVeggies","youtube.com/cas3yveggies","","","Los Angeles","CA",""
"Berner","","","youtube.com/user/Berner415?feature=watch","","","San francisco","CA",""
"Nemo Achida","","facebook.com/NemosOcean","youtube.com/user/NemoAchida","","","Lexington","KY",""
"KLP","klpmusic.com/klpmusic.com/KLP.html","facebook.com/klpmusic","youtube.com/watch?v=TXmauVUo3c8","sonicbids.com/band/KLP","","Sydney","","AUSTRALIA"
"Peking Duk","www.pekingduk.com","www.facebook.com/pekingduk","www.youtube.com/pekingdukmusic","sonicbids.com/band/PekingDuk","","Sydney","","AUSTRALIA"
"La Femme","","facebook.com/lafemmeressort","youtube.com/user/lafemmeressortt","","","Biarritz","","FRANCE"
"Okta Logue","","facebook.com/oktalogue","youtube.com/user/OKTALOGUE","","","Frankfurt am Main","","GERMANY"
"Ashes of Babylon","","facebook.com/ashesofbabylon","youtu.be/EJbTkca3w_M","","","Austin","TX",""
"Wax Motif","","","","","","Sydney","NSW","AUSTRALIA"
"No Sinner","","facebook.com/NoSinner","youtube.com/nosinnermusic","","","Vancouver","BC","CANADA"
"John & Jacob","johnandjacob.com","facebook.com/johnandjacob","youtube.com/watch?v=wfqmmkM9nMo","sonicbids.com/band/JohnJacobMusic","","Birmingham","AL",""
"Milo&Otis","hellomiloandotis.tumblr.com","facebook.com/hellomiloandotis","youtube.com/miloandotismusic","sonicbids.com/band/MiloandOtis","","Chicago","IL",""
"Alguacil","youtube.com/watch?v=KnMGyQE3iJ8","www.facebook.com/pages/ALGUACIL-DUBKILLA-HI-FI/157495114274846?ref=hl","www.youtube.com/user/ALGUACILDUBKILLA","sonicbids.com/band/Alguacil","","Bogota","","COLOMBIA"
"Windhand","","facebook.com/WindhandVA","youtube.com/RelapseRecords","","","Richmond","VA",""
"After The Burial","","facebook.com/aftertheburial","youtube.com/user/SumerianRecords","","","Twin Cities","MN",""
"Okapi Sun","","facebook.com/okapisun","youtube.com/okapisun","","","San Diego","CA",""
"Spoken","rolemodelrecords.ca/smoke","facebook.com/SpokenMC","youtube.com/rolemodelrecordsent","sonicbids.com/band/SpokenMC","","Toronto","ON","CANADA"
"Pigeon Hole","pigeonholemusic.tumblr.com","facebook.com/PigeonHoleofSweatshopUnion","youtube.com/PigeonHoleSSU","sonicbids.com/band/PigeonHole","","Vancouver Island","BC","CANADA"
"Transit","transit1.bandcamp.com","facebook.com/transitismybestfriend","youtube.com/transithiphop","sonicbids.com/band/Transithiphop","","Calgary ","AB","CANADA"
"BP Fallon & The Bandits","","facebook.com/bpfallonandthebandits","youtube.com/watch?v=BG0-UWA90C8","","","Dublin","","IRELAND"
"Fever The Ghost","","facebook.com/fevertheghost","youtube.com/fevertheghost","","","Los Angeles","CA",""
"Jesse Dangerously","","facebook.com/pages/Jesse-Dangerously/20512288105","youtube.com/user/dangerously","","","Halifax","NS","CANADA"
"Baby In Vain","","facebook.com/babyinvain","youtube.com/user/BabyInVain","","","Copenhagen","","DENMARK"
"The Hares","","facebook.com/TheHares","","","","San Antonio","TX",""
"The Copper Gamins-Los Niños de Cobre","","facebook.com/thecoppergamins","youtube.com/watch?v=Sk_JqWkwMnE","","","Zinacantepec","","MEXICO"
"Quilt","","","","","","Boston","MA",""
"Mark Kozelek","","","","","","San Francisco","CA",""
"BISHOP RIDGE","","facebook.com/bishopridge","youtube.com/bishopridge1","","","Dallas","TX",""
"Ejecta","","soundcloud.com/driftlessrecordings","","","","Brooklyn","NY",""
"Rabit","","https://www.facebook.com/GlacialSound","","","","Houston","TX",""
"Cloud Becomes Your Hand","","facebook.com/cloudbecomesyourhand","","","","Brooklyn","NY",""
"Ain't No Love","","facebook.com/thisaintnolove","youtube.com/thisaintnolove","","","Toronto","ON","CANADA"
"Moon Honey","soundcloud.com/moonhoneyband/sets/hand-painted-dream-photographs/s-0zGPz","facebook.com/moonhoneyband","http://www.youtube.com/channel/UCwlyG4LvcNCj1ja3u-OADUw","sonicbids.com/band/MoonHoney","","Baton Rouge","LA",""
"Ballet School","","http://www.facebook.com/balletschoolband","http://www.youtube.com/user/balletschoolofficial","","","Berlin","","GERMANY"
"Bonzie","","facebook.com/pages/Bonzie/540308279337188","youtube.com/user/BonzieMusic","","","Chicago","IL",""
"Archie Powell & The Exports","","facebook.com/archiepowellandtheexports","youtube.com/exporttv","","","Chicago","IL",""
"Against Me!","","facebook.com/AgainstMe","againstme.net/videos/","","","Gainesville","FL",""
"Optimo Ram","","facebook.com/optimoradio2","youtube.com/optimoram","","","Houston","TX",""
"Lo'Jo","","facebook.com/lojomusic","","","","Angers","","FRANCE"
"Christian Mistress","","facebook.com/ChristianMistress","","","","Olympia","WA",""
"Suzanne Kraft","","facebook.com/suzannekraftmusic","","","","Los Angeles","CA",""
"Magic Mouth","magicmouth.net","www.facebook.com/MagicMouthMusic","www.youtube.com/MagicMouthMusic","sonicbids.com/band/MagicMouth","","Portland","OR",""
"Billionaire B","BillionaireB.com","","Youtube.com/TrackBangasTV","sonicbids.com/band/BillionaireB2","","Detroit","MI",""
"EDF","imedf.com","facebook.com/edfinc","youtube.com/edftx","sonicbids.com/band/EDF","","Houston","TX",""
"Sol","","facebook.com/solsays","youtube.com/solzilla","","","Seattle","WA",""
"Lil Man","","facebook.com/LilManOfficial","youtube.com/LilManLilMan","","","Dallas","TX",""
"JLD","jldmusic.com","www.facebook.com/jldhiphop","youtube.com/user/justalildifferent23","sonicbids.com/band/JLD","","Hillsboro","TX",""
"Poppy of the G.R.i.T. Boys","","","youtube.com/watch?v=a48k0Z_xIIo","","","Houston","TX",""
"Thus Owls","","https://www.facebook.com/ThusOwls","","","","Montreal","QC","CANADA"
"100s","","","youtube.com/user/100sTv","","","Berkeley","CA",""
"Travis Barker","","","","","","Fontana","CA",""
"Peanut Butter Wolf","","facebook.com/pbwolf","","","","Los Angeles","CA",""
"The 1975","","facebook.com/the1975","youtube.com/the1975music","","","Manchester","","UK-ENGLAND"
"DJ Red","","facebook.com/deejayred4027","youtube.com/user/Djred4027/videos","","","Houston","TX",""
